Province	Electoral district number	Electoral district name	Nom de la circonscription	Type of results*	Type de résultats**	Surname	Middle name(s)	Given name	Political affiliation	Appartenance politique	Votes obtained	% Votes obtained	Rejected ballots	Total number of ballots cast
Ontario	35096	Scarborough North	Scarborough-Nord	validated	validés	Chen		Yan	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	5039	12.9	385	39422
Ontario	35096	Scarborough North	Scarborough-Nord	validated	validés	Guerrier		Jude	People's Party	Parti populaire	370	.9	385	39422
Ontario	35096	Scarborough North	Scarborough-Nord	validated	validés	Kong		David	Conservative	Conservateur	11838	30.3	385	39422
Ontario	35096	Scarborough North	Scarborough-Nord	validated	validés	Robinson		Janet	UPC	UPC	83	.2	385	39422
Ontario	35096	Scarborough North	Scarborough-Nord	validated	validés	Velez		Avery	Green Party	Parti Vert	796	2	385	39422
Ontario	35097	Scarborough--Rouge Park	Scarborough--Rouge Park	validated	validés	Anandasangaree		Gary	Liberal	Libéral	31360	62.2	322	50748
Ontario	35097	Scarborough--Rouge Park	Scarborough--Rouge Park	validated	validés	Hamilton		Jessica	Green Party	Parti Vert	2330	4.6	322	50748
Ontario	35097	Scarborough--Rouge Park	Scarborough--Rouge Park	validated	validés	Kwok		Kingsley	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	5801	11.5	322	50748
Ontario	35097	Scarborough--Rouge Park	Scarborough--Rouge Park	validated	validés	Sally		Dilano	People's Party	Parti populaire	467	.9	322	50748
Ontario	35097	Scarborough--Rouge Park	Scarborough--Rouge Park	validated	validés	Singh		Bobby	Conservative	Conservateur	10115	20.1	322	50748
Ontario	35097	Scarborough--Rouge Park	Scarborough--Rouge Park	validated	validés	Theodoru		Mark	Christian Heritage Party	Parti de l'Héritage Chrétien	353	.7	322	50748
Ontario	35098	Scarborough Southwest	Scarborough-Sud-Ouest	validated	validés	Blair		Bill	Liberal	Libéral	28965	57.2	449	51084
Ontario	35098	Scarborough Southwest	Scarborough-Sud-Ouest	validated	validés	Cain		Amanda	Green Party	Parti Vert	2477	4.9	449	51084
Ontario	35098	Scarborough Southwest	Scarborough-Sud-Ouest	validated	validés	Eratostene		Italo	People's Party	Parti populaire	590	1.2	449	51084
Ontario	35098	Scarborough Southwest	Scarborough-Sud-Ouest	validated	validés	Fawcett Smith		Kimberly	Conservative	Conservateur	10502	20.7	449	51084
Ontario	35098	Scarborough Southwest	Scarborough-Sud-Ouest	validated	validés	Luisi		Simon	Animal Protection Party	Parti Protection Animaux	236	.5	449	51084
Ontario	35098	Scarborough Southwest	Scarborough-Sud-Ouest	validated	validés	McCrady		Keith	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	7865	15.5	449	51084
Ontario	35099	Simcoe--Grey	Simcoe--Grey	validated	validés	D'Angelo		Tony	VCP	CAC	305	.4	492	76001
Ontario	35099	Simcoe--Grey	Simcoe--Grey	validated	validés	Dowdall		Terry	Conservative	Conservateur	32812	43.5	492	76001
Ontario	35099	Simcoe--Grey	Simcoe--Grey	validated	validés	Jackson		Sherri	Green Party	Parti Vert	8589	11.4	492	76001
Ontario	35099	Simcoe--Grey	Simcoe--Grey	validated	validés	Kenney		Lorne	Liberal	Libéral	23925	31.7	492	76001
Ontario	35099	Simcoe--Grey	Simcoe--Grey	validated	validés	Matthews		Ilona	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	8462	11.2	492	76001
Ontario	35099	Simcoe--Grey	Simcoe--Grey	validated	validés	Sommer		Richard	People's Party	Parti populaire	1416	1.9	492	76001
Ontario	35100	Simcoe North	Simcoe-Nord	validated	validés	Belcourt		Angelique	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	8850	14.1	358	63136
Ontario	35100	Simcoe North	Simcoe-Nord	validated	validés	Brown		Chris	Christian Heritage Party	Parti de l'Héritage Chrétien	341	.5	358	63136
Ontario	35100	Simcoe North	Simcoe-Nord	validated	validés	Hawes		Gerry	Liberal	Libéral	19310	30.8	358	63136
Ontario	35100	Simcoe North	Simcoe-Nord	validated	validés	Makk		Stephen	People's Party	Parti populaire	1154	1.8	358	63136
Ontario	35100	Simcoe North	Simcoe-Nord	validated	validés	Powell		Valerie	Green Party	Parti Vert	5882	9.4	358	63136
Ontario	35100	Simcoe North	Simcoe-Nord	validated	validés	Stanton		Bruce	Conservative	Conservateur	27241	43.4	358	63136
Ontario	35101	Spadina--Fort York	Spadina--Fort York	validated	validés	Fang		Frank	Conservative	Conservateur	10680	17.6	339	60989
Ontario	35101	Spadina--Fort York	Spadina--Fort York	validated	validés	Maher		Dean	Green Party	Parti Vert	3174	5.2	339	60989
Ontario	35101	Spadina--Fort York	Spadina--Fort York	validated	validés	Ramirez		Marcela	Independent	Indépendant(e)	114	.2	339	60989
Ontario	35101	Spadina--Fort York	Spadina--Fort York	validated	validés	Stewart		Robert	People's Party	Parti populaire	672	1.1	339	60989
Ontario	35101	Spadina--Fort York	Spadina--Fort York	validated	validés	Vaughan		Adam	Liberal	Libéral	33822	55.8	339	60989
Ontario	35101	Spadina--Fort York	Spadina--Fort York	validated	validés	Yoon		Diana	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	12188	20.1	339	60989
Ontario	35102	Stormont--Dundas--South Glengarry	Stormont--Dundas--South Glengarry	validated	validés	Aman		Raheem	Green Party	Parti Vert	2126	4	533	54244
Ontario	35102	Stormont--Dundas--South Glengarry	Stormont--Dundas--South Glengarry	validated	validés	Duncan		Eric	Conservative	Conservateur	28976	53.9	533	54244
Ontario	35102	Stormont--Dundas--South Glengarry	Stormont--Dundas--South Glengarry	validated	validés	Megill		Heather	Liberal	Libéral	13767	25.6	533	54244
Ontario	35102	Stormont--Dundas--South Glengarry	Stormont--Dundas--South Glengarry	validated	validés	Schmitz		Kelsey Catherine	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	7674	14.3	533	54244
Ontario	35102	Stormont--Dundas--South Glengarry	Stormont--Dundas--South Glengarry	validated	validés	Trimm		Sabile	People's Party	Parti populaire	1168	2.2	533	54244
Ontario	35103	Sudbury	Sudbury	validated	validés	Crumplin		Bill	Green Party	Parti Vert	3225	6.7	317	48294
Ontario	35103	Sudbury	Sudbury	validated	validés	Lalonde		Chanel	Animal Protection Party	Parti Protection Animaux	282	.6	317	48294
Ontario	35103	Sudbury	Sudbury	validated	validés	Lefebvre		Paul	Liberal	Libéral	19643	40.9	317	48294
Ontario	35103	Sudbury	Sudbury	validated	validés	Mairs		Beth	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	13885	28.9	317	48294
Ontario	35103	Sudbury	Sudbury	validated	validés	Paterson		Sean	People's Party	Parti populaire	873	1.8	317	48294
Ontario	35103	Sudbury	Sudbury	validated	validés	Popescu		J. David	Independent	Indépendant(e)	70	.1	317	48294
Ontario	35103	Sudbury	Sudbury	validated	validés	St-Amant		Pierre	Conservative	Conservateur	9864	20.6	317	48294
Ontario	35103	Sudbury	Sudbury	validated	validés	Sylvestre		Charlene	Independent	Indépendant(e)	135	.3	317	48294
Ontario	35104	Thornhill	Thornhill	validated	validés	Bregman		Nathan	Parti Rhinocéros Party	Parti Rhinocéros Party	217	.4	583	54079
Ontario	35104	Thornhill	Thornhill	validated	validés	Gladstone		Gary	Liberal	Libéral	18946	35.4	583	54079
Ontario	35104	Thornhill	Thornhill	validated	validés	Kent		Peter	Conservative	Conservateur	29187	54.6	583	54079
Ontario	35104	Thornhill	Thornhill	validated	validés	Malik		Waseem	CFF - Canada's Fourth Front	QFC - Quatrième front du Canada	77	.1	583	54079
Ontario	35104	Thornhill	Thornhill	validated	validés	Petrucci		Sara	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	3469	6.5	583	54079
Ontario	35104	Thornhill	Thornhill	validated	validés	Rachlis		Josh	Green Party	Parti Vert	1600	3	583	54079
Ontario	35105	Thunder Bay--Rainy River	Thunder Bay--Rainy River	validated	validés	Hartnell		Andrew	People's Party	Parti populaire	741	1.8	333	41384
Ontario	35105	Thunder Bay--Rainy River	Thunder Bay--Rainy River	validated	validés	Moddejonge		Amanda	Green Party	Parti Vert	1829	4.5	333	41384
Ontario	35105	Thunder Bay--Rainy River	Thunder Bay--Rainy River	validated	validés	Powlowski		Marcus	Liberal	Libéral	14498	35.3	333	41384
Ontario	35105	Thunder Bay--Rainy River	Thunder Bay--Rainy River	validated	validés	Rydholm		Linda	Conservative	Conservateur	12039	29.3	333	41384
Ontario	35105	Thunder Bay--Rainy River	Thunder Bay--Rainy River	validated	validés	Won		Yuk-Sem	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	11944	29.1	333	41384
Ontario	35106	Thunder Bay--Superior North	Thunder Bay--Supérieur-Nord	validated	validés	Achneepineskum		Anna Betty	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	9126	21.1	416	43593
Ontario	35106	Thunder Bay--Superior North	Thunder Bay--Supérieur-Nord	validated	validés	Hajdu		Patty	Liberal	Libéral	18502	42.9	416	43593
Ontario	35106	Thunder Bay--Superior North	Thunder Bay--Supérieur-Nord	validated	validés	Hyer		Bruce	Green Party	Parti Vert	3639	8.4	416	43593
Ontario	35106	Thunder Bay--Superior North	Thunder Bay--Supérieur-Nord	validated	validés	Khanjari		Youssef	People's Party	Parti populaire	734	1.7	416	43593
Ontario	35106	Thunder Bay--Superior North	Thunder Bay--Supérieur-Nord	validated	validés	Pullia		Frank	Conservative	Conservateur	11036	25.6	416	43593
Ontario	35106	Thunder Bay--Superior North	Thunder Bay--Supérieur-Nord	validated	validés	Vodden		Alexander	Libertarian	Libertarien	140	.3	416	43593
Ontario	35107	Timmins--James Bay	Timmins--Baie James	validated	validés	Angus		Charlie	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	14885	40.5	369	37109
Ontario	35107	Timmins--James Bay	Timmins--Baie James	validated	validés	Boileau		Michelle	Liberal	Libéral	9443	25.7	369	37109
Ontario	35107	Timmins--James Bay	Timmins--Baie James	validated	validés	Grenke		Kraymr	Conservative	Conservateur	9907	27	369	37109
Ontario	35107	Timmins--James Bay	Timmins--Baie James	validated	validés	Kennedy		Max	Green Party	Parti Vert	1257	3.4	369	37109
Ontario	35107	Timmins--James Bay	Timmins--Baie James	validated	validés	Roy		Renaud	People's Party	Parti populaire	1248	3.4	369	37109
Ontario	35108	Toronto Centre	Toronto-Centre	validated	validés	Carson		Sean	Parti Rhinocéros Party	Parti Rhinocéros Party	147	.3	384	54896
Ontario	35108	Toronto Centre	Toronto-Centre	validated	validés	Chang		Brian	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	12142	22.3	384	54896
Ontario	35108	Toronto Centre	Toronto-Centre	validated	validés	Cragg		Bronwyn	Communist	Communiste	125	.2	384	54896
Ontario	35108	Toronto Centre	Toronto-Centre	validated	validés	Fernandez		Philip	ML	ML	54	.1	384	54896
Ontario	35108	Toronto Centre	Toronto-Centre	validated	validés	Lester		Ryan	Conservative	Conservateur	6613	12.1	384	54896
Ontario	35108	Toronto Centre	Toronto-Centre	validated	validés	Lewin		Rob	Animal Protection Party	Parti Protection Animaux	182	.3	384	54896
Ontario	35108	Toronto Centre	Toronto-Centre	validated	validés	Morneau		Bill	Liberal	Libéral	31271	57.4	384	54896
Ontario	35108	Toronto Centre	Toronto-Centre	validated	validés	Paul		Annamie	Green Party	Parti Vert	3852	7.1	384	54896
Ontario	35108	Toronto Centre	Toronto-Centre	validated	validés	Tavares		Jason	Independent	Indépendant(e)	126	.2	384	54896
Ontario	35109	Toronto--Danforth	Toronto--Danforth	validated	validés	Abbott		Elizabeth	Animal Protection Party	Parti Protection Animaux	261	.4	413	58472
Ontario	35109	Toronto--Danforth	Toronto--Danforth	validated	validés	Byard		Ivan	Communist	Communiste	151	.3	413	58472
Ontario	35109	Toronto--Danforth	Toronto--Danforth	validated	validés	Choudhary		Zia	Conservative	Conservateur	6091	10.5	413	58472
Ontario	35109	Toronto--Danforth	Toronto--Danforth	validated	validés	Dabrusin		Julie	Liberal	Libéral	27681	47.7	413	58472
Ontario	35109	Toronto--Danforth	Toronto--Danforth	validated	validés	Dos Remedios		Tara	People's Party	Parti populaire	621	1.1	413	58472
Ontario	35109	Toronto--Danforth	Toronto--Danforth	validated	validés	Kladitis		John	Independent	Indépendant(e)	210	.4	413	58472
Ontario	35109	Toronto--Danforth	Toronto--Danforth	validated	validés	Lee		Min Sook	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	19283	33.2	413	58472
Ontario	35109	Toronto--Danforth	Toronto--Danforth	validated	validés	Tolley		Chris	Green Party	Parti Vert	3761	6.5	413	58472
Ontario	35110	University--Rosedale	University--Rosedale	validated	validés	Brothers		Karin	Stop Climate Change	Arrêtonslechangementclimatique	124	.2	281	57672
Ontario	35110	University--Rosedale	University--Rosedale	validated	validés	Freeland		Chrystia	Liberal	Libéral	29652	51.7	281	57672
Ontario	35110	University--Rosedale	University--Rosedale	validated	validés	Garvie		Drew	Communist	Communiste	143	.2	281	57672
Ontario	35110	University--Rosedale	University--Rosedale	validated	validés	Grant		Tim	Green Party	Parti Vert	4861	8.5	281	57672
Ontario	35110	University--Rosedale	University--Rosedale	validated	validés	Jean-Baptiste Vajda		Melissa	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	12573	21.9	281	57672
Ontario	35110	University--Rosedale	University--Rosedale	validated	validés	Lockwood		Aran	People's Party	Parti populaire	510	.9	281	57672
Ontario	35110	University--Rosedale	University--Rosedale	validated	validés	Rutchinski		Steve	ML	ML	27	0	281	57672
Ontario	35110	University--Rosedale	University--Rosedale	validated	validés	Tingling		Helen-Claire	Conservative	Conservateur	9342	16.3	281	57672
Ontario	35110	University--Rosedale	University--Rosedale	validated	validés	White		Liz	Animal Protection Party	Parti Protection Animaux	159	.3	281	57672
Ontario	35111	Vaughan--Woodbridge	Vaughan--Woodbridge	validated	validés	DeVita		Peter	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	3910	7.8	480	50808
Ontario	35111	Vaughan--Woodbridge	Vaughan--Woodbridge	validated	validés	Fronte		Raquel	Green Party	Parti Vert	1302	2.6	480	50808
Ontario	35111	Vaughan--Woodbridge	Vaughan--Woodbridge	validated	validés	Khan		Muhammad Hassan	Independent	Indépendant(e)	165	.3	480	50808
Ontario	35111	Vaughan--Woodbridge	Vaughan--Woodbridge	validated	validés	Kruze		Teresa	Conservative	Conservateur	18289	36.3	480	50808
Ontario	35111	Vaughan--Woodbridge	Vaughan--Woodbridge	validated	validés	Montesano		Domenic	People's Party	Parti populaire	852	1.7	480	50808
Ontario	35111	Vaughan--Woodbridge	Vaughan--Woodbridge	validated	validés	Sorbara		Francesco	Liberal	Libéral	25810	51.3	480	50808
Ontario	35112	Waterloo	Waterloo	validated	validés	Campbell		Lori	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	9710	15.2	417	64123
Ontario	35112	Waterloo	Waterloo	validated	validés	Chagger		Bardish	Liberal	Libéral	31085	48.8	417	64123
Ontario	35112	Waterloo	Waterloo	validated	validés	Traub		Erika	People's Party	Parti populaire	1112	1.7	417	64123
Ontario	35112	Waterloo	Waterloo	validated	validés	Wright		Kirsten	Green Party	Parti Vert	6184	9.7	417	64123
Ontario	35112	Waterloo	Waterloo	validated	validés	Zhang		Jerry	Conservative	Conservateur	15615	24.5	417	64123
Ontario	35113	Wellington--Halton Hills	Wellington--Halton Hills	validated	validés	Barron		Lesley	Liberal	Libéral	19777	28.4	359	70039
Ontario	35113	Wellington--Halton Hills	Wellington--Halton Hills	validated	validés	Bascombe		Andrew	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	6499	9.3	359	70039
Ontario	35113	Wellington--Halton Hills	Wellington--Halton Hills	validated	validés	Carle		Syl	People's Party	Parti populaire	1509	2.2	359	70039
Ontario	35113	Wellington--Halton Hills	Wellington--Halton Hills	validated	validés	Chong		Michael	Conservative	Conservateur	33044	47.4	359	70039
Ontario	35113	Wellington--Halton Hills	Wellington--Halton Hills	validated	validés	Martin		Ralph	Green Party	Parti Vert	8851	12.7	359	70039
Ontario	35114	Whitby	Whitby	validated	validés	Dias		Brian	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	9760	14.1	415	69516
Ontario	35114	Whitby	Whitby	validated	validés	McCarthy		Todd	Conservative	Conservateur	24564	35.5	415	69516
Ontario	35114	Whitby	Whitby	validated	validés	Pejic		Mirko	People's Party	Parti populaire	860	1.2	415	69516
Ontario	35114	Whitby	Whitby	validated	validés	Slavchenko		Paul	Green Party	Parti Vert	3735	5.4	415	69516
Ontario	35114	Whitby	Whitby	validated	validés	Turnbull		Ryan	Liberal	Libéral	30182	43.7	415	69516
Ontario	35115	Willowdale	Willowdale	validated	validés	Ahluwalia		Birinder Singh	Independent	Indépendant(e)	200	.4	410	45880
Ontario	35115	Willowdale	Willowdale	validated	validés	Ehsassi		Ali	Liberal	Libéral	22282	49	410	45880
Ontario	35115	Willowdale	Willowdale	validated	validés	Hillier		Richard	People's Party	Parti populaire	563	1.2	410	45880
Ontario	35115	Willowdale	Willowdale	validated	validés	Kalsi		Leah	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	4231	9.3	410	45880
Ontario	35115	Willowdale	Willowdale	validated	validés	Lee		Daniel	Conservative	Conservateur	16452	36.2	410	45880
Ontario	35115	Willowdale	Willowdale	validated	validés	Vettese		Sharolyn	Green Party	Parti Vert	1671	3.7	410	45880
Ontario	35115	Willowdale	Willowdale	validated	validés	Ziaian		Shodja	Independent	Indépendant(e)	71	.2	410	45880
Ontario	35116	Windsor--Tecumseh	Windsor--Tecumseh	validated	validés	Abati		Giovanni	Green Party	Parti Vert	2177	3.8	539	57496
Ontario	35116	Windsor--Tecumseh	Windsor--Tecumseh	validated	validés	Burr		Dan	People's Party	Parti populaire	1279	2.2	539	57496
Ontario	35116	Windsor--Tecumseh	Windsor--Tecumseh	validated	validés	Chesnik		Laura	ML	ML	187	.3	539	57496
Ontario	35116	Windsor--Tecumseh	Windsor--Tecumseh	validated	validés	Demarce		Leo	Conservative	Conservateur	15851	27.8	539	57496
Ontario	35116	Windsor--Tecumseh	Windsor--Tecumseh	validated	validés	Hardcastle		Cheryl	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	18417	32.3	539	57496
Ontario	35116	Windsor--Tecumseh	Windsor--Tecumseh	validated	validés	Kusmierczyk		Irek	Liberal	Libéral	19046	33.4	539	57496
Ontario	35117	Windsor West	Windsor-Ouest	validated	validés	Burrell		Darryl	People's Party	Parti populaire	958	1.8	560	52522
